2026-08-17T00:15:08+00:00 | unclear | long=0.780191 short=0.219337 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 00:00:00 close=0.004415
2026-08-17T00:30:07+00:00 | unclear | long=0.486368 short=0.513215 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 00:15:00 close=0.004420
2026-08-17T00:45:06+00:00 | unclear | long=0.403436 short=0.596170 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 00:30:00 close=0.004405
2026-08-17T01:00:08+00:00 | unclear | long=0.139690 short=0.860062 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 00:45:00 close=0.004408
2026-08-17T01:15:07+00:00 | unclear | long=0.172073 short=0.827660 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 01:00:00 close=0.004429
2026-08-17T01:30:06+00:00 | unclear | long=0.354626 short=0.645001 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 01:15:00 close=0.004434
2026-08-17T01:45:08+00:00 | unclear | long=0.166659 short=0.833074 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 01:30:00 close=0.004441
2026-08-17T02:00:08+00:00 | unclear | long=0.123891 short=0.875877 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 01:45:00 close=0.004423
2026-08-17T02:15:07+00:00 | unclear | long=0.209034 short=0.790674 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 02:00:00 close=0.004422
2026-08-17T02:30:08+00:00 | unclear | long=0.446726 short=0.552871 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 02:15:00 close=0.004430
2026-08-17T02:45:07+00:00 | unclear | long=0.331462 short=0.668185 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-17 02:30:00 close=0.004443
