2026-08-06T00:15:10+00:00 | unclear | long=0.552041 short=0.447516 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 00:00:00 close=0.004929
2026-08-06T00:30:06+00:00 | unclear | long=0.480107 short=0.519475 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 00:15:00 close=0.004933
2026-08-06T00:45:17+00:00 | unclear | long=0.565314 short=0.434246 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 00:30:00 close=0.004914
2026-08-06T01:00:07+00:00 | unclear | long=0.275540 short=0.724126 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 00:45:00 close=0.004923
2026-08-06T01:15:09+00:00 | unclear | long=0.269282 short=0.730392 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 01:00:00 close=0.004914
2026-08-06T01:30:07+00:00 | unclear | long=0.268101 short=0.731573 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 01:15:00 close=0.004882
2026-08-06T01:45:08+00:00 | unclear | long=0.356555 short=0.643081 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 01:30:00 close=0.004831
2026-08-06T02:00:07+00:00 | unclear | long=0.237904 short=0.761788 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 01:45:00 close=0.004811
2026-08-06T02:15:08+00:00 | unclear | long=0.301731 short=0.697921 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 02:00:00 close=0.004823
2026-08-06T02:30:05+00:00 | unclear | long=0.342366 short=0.657271 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 02:15:00 close=0.004812
2026-08-06T02:45:07+00:00 | unclear | long=0.561842 short=0.437722 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-06 02:30:00 close=0.004822
