2026-02-28T00:15:07+00:00 | unclear | long=0.743310 short=0.256237 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 00:00:00 close=0.005792
2026-02-28T00:30:06+00:00 | unclear | long=0.841824 short=0.157732 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 00:15:00 close=0.005784
2026-02-28T00:45:08+00:00 | unclear | long=0.378632 short=0.620994 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 00:30:00 close=0.005801
2026-02-28T01:00:05+00:00 | unclear | long=0.335194 short=0.664453 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 00:45:00 close=0.005808
2026-02-28T01:15:06+00:00 | unclear | long=0.236255 short=0.763439 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 01:00:00 close=0.005806
2026-02-28T01:30:07+00:00 | unclear | long=0.459923 short=0.539672 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 01:15:00 close=0.005790
2026-02-28T01:45:06+00:00 | unclear | long=0.469386 short=0.530202 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 01:30:00 close=0.005785
2026-02-28T02:00:09+00:00 | unclear | long=0.892336 short=0.107208 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 01:45:00 close=0.005780
2026-02-28T02:15:12+00:00 | unclear | long=0.769654 short=0.229887 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 02:00:00 close=0.005790
2026-02-28T02:30:06+00:00 | unclear | long=0.727277 short=0.272268 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 02:15:00 close=0.005792
2026-02-28T02:45:08+00:00 | unclear | long=0.591446 short=0.408111 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 02:30:00 close=0.005792
2026-02-28T03:00:08+00:00 | unclear | long=0.536253 short=0.463314 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 02:45:00 close=0.005793
2026-02-28T03:15:09+00:00 | unclear | long=0.279918 short=0.719748 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 03:00:00 close=0.005784
2026-02-28T03:30:08+00:00 | unclear | long=0.448508 short=0.551084 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 03:15:00 close=0.005775
2026-02-28T03:45:12+00:00 | unclear | long=0.391186 short=0.608427 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 03:30:00 close=0.005769
2026-02-28T04:00:07+00:00 | unclear | long=0.303185 short=0.696475 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 03:45:00 close=0.005775
2026-02-28T04:15:08+00:00 | unclear | long=0.115351 short=0.884429 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 04:00:00 close=0.005780
2026-02-28T04:30:07+00:00 | unclear | long=0.128730 short=0.871035 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 04:15:00 close=0.005774
2026-02-28T04:45:08+00:00 | unclear | long=0.222268 short=0.777432 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 04:30:00 close=0.005776
2026-02-28T05:00:07+00:00 | unclear | long=0.230046 short=0.769646 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 04:45:00 close=0.005776
2026-02-28T05:15:09+00:00 | unclear | long=0.169657 short=0.830075 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 05:00:00 close=0.005782
2026-02-28T05:30:08+00:00 | unclear | long=0.170934 short=0.828795 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 05:15:00 close=0.005760
2026-02-28T05:45:07+00:00 | unclear | long=0.330608 short=0.669032 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 05:30:00 close=0.005743
2026-02-28T06:00:08+00:00 | unclear | long=0.708321 short=0.291196 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 05:45:00 close=0.005751
2026-02-28T06:15:08+00:00 | unclear | long=0.817158 short=0.182353 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 06:00:00 close=0.005720
2026-02-28T06:30:08+00:00 | unclear | long=0.442534 short=0.557056 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 06:15:00 close=0.005646
2026-02-28T06:45:06+00:00 | unclear | long=0.547012 short=0.452558 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 06:30:00 close=0.005600
2026-02-28T07:00:09+00:00 | unclear | long=0.394198 short=0.605424 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 06:45:00 close=0.005514
2026-02-28T07:15:09+00:00 | unclear | long=0.323538 short=0.676116 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 07:00:00 close=0.005562
2026-02-28T07:30:09+00:00 | unclear | long=0.420392 short=0.579210 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 07:15:00 close=0.005520
2026-02-28T07:45:09+00:00 | unclear | long=0.438427 short=0.561171 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 07:30:00 close=0.005613
2026-02-28T08:00:07+00:00 | unclear | long=0.682119 short=0.317423 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 07:45:00 close=0.005566
2026-02-28T08:15:09+00:00 | unclear | long=0.785464 short=0.214069 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-28 08:00:00 close=0.005522
