2026-02-06T00:15:06+00:00 | long    | long=0.959412 short=0.040117 | tp=0.005877 sl=0.005008 | 1000SHIBUSDT m15 | bar=2026-02-06 00:00:00 close=0.005212
2026-02-06T00:30:07+00:00 | long    | long=0.953204 short=0.046334 | tp=0.005992 sl=0.005106 | 1000SHIBUSDT m15 | bar=2026-02-06 00:15:00 close=0.005314
2026-02-06T00:45:06+00:00 | long    | long=0.935713 short=0.063827 | tp=0.006304 sl=0.005372 | 1000SHIBUSDT m15 | bar=2026-02-06 00:30:00 close=0.005591
2026-02-06T01:00:06+00:00 | unclear | long=0.696986 short=0.302574 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 00:45:00 close=0.005606
2026-02-06T01:15:07+00:00 | unclear | long=0.130838 short=0.868926 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 01:00:00 close=0.005688
2026-02-06T01:30:03+00:00 | unclear | long=0.300403 short=0.699263 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 01:15:00 close=0.005716
2026-02-06T01:45:06+00:00 | unclear | long=0.224895 short=0.774812 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 01:30:00 close=0.005758
2026-02-06T02:00:06+00:00 | unclear | long=0.373185 short=0.626458 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 01:45:00 close=0.005818
2026-02-06T02:15:07+00:00 | unclear | long=0.378976 short=0.620662 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 02:00:00 close=0.005748
2026-02-06T02:30:06+00:00 | unclear | long=0.675276 short=0.324297 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 02:15:00 close=0.005696
2026-02-06T02:45:07+00:00 | unclear | long=0.429107 short=0.570508 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 02:30:00 close=0.005747
2026-02-06T03:00:06+00:00 | long    | long=0.929821 short=0.069724 | tp=0.006436 sl=0.005484 | 1000SHIBUSDT m15 | bar=2026-02-06 02:45:00 close=0.005708
2026-02-06T03:15:06+00:00 | unclear | long=0.836374 short=0.163167 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-02-06 03:00:00 close=0.005690
