2026-06-05T00:15:05+00:00 | unclear | long=0.183375 short=0.816350 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 00:00:00 close=0.004928
2026-06-05T00:30:03+00:00 | unclear | long=0.837765 short=0.161773 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 00:15:00 close=0.004960
2026-06-05T00:45:05+00:00 | long    | long=0.949143 short=0.050387 | tp=0.005579 sl=0.004754 | 1000SHIBUSDT m15 | bar=2026-06-05 00:30:00 close=0.004948
2026-06-05T01:00:06+00:00 | long    | long=0.962416 short=0.037108 | tp=0.005546 sl=0.004726 | 1000SHIBUSDT m15 | bar=2026-06-05 00:45:00 close=0.004919
2026-06-05T01:15:06+00:00 | long    | long=0.964194 short=0.035322 | tp=0.005529 sl=0.004712 | 1000SHIBUSDT m15 | bar=2026-06-05 01:00:00 close=0.004904
2026-06-05T01:30:04+00:00 | unclear | long=0.815146 short=0.184392 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 01:15:00 close=0.004924
2026-06-05T01:45:05+00:00 | unclear | long=0.357449 short=0.642185 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 01:30:00 close=0.004925
2026-06-05T02:00:07+00:00 | unclear | long=0.735374 short=0.264172 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 01:45:00 close=0.004923
2026-06-05T02:15:05+00:00 | unclear | long=0.643255 short=0.356289 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 02:00:00 close=0.004901
2026-06-05T02:30:05+00:00 | unclear | long=0.612731 short=0.386817 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 02:15:00 close=0.004868
2026-06-05T02:45:06+00:00 | unclear | long=0.790184 short=0.209340 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 02:30:00 close=0.004859
2026-06-05T03:00:09+00:00 | unclear | long=0.830767 short=0.168766 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 02:45:00 close=0.004840
2026-06-05T03:15:04+00:00 | unclear | long=0.409079 short=0.590530 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 03:00:00 close=0.004826
2026-06-05T03:30:04+00:00 | unclear | long=0.569620 short=0.429935 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 03:15:00 close=0.004851
2026-06-05T03:45:06+00:00 | unclear | long=0.537393 short=0.462174 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 03:30:00 close=0.004850
2026-06-05T04:00:04+00:00 | unclear | long=0.535610 short=0.463978 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 03:45:00 close=0.004834
2026-06-05T04:15:06+00:00 | unclear | long=0.405270 short=0.594341 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 04:00:00 close=0.004868
2026-06-05T04:30:05+00:00 | unclear | long=0.665064 short=0.334478 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 04:15:00 close=0.004895
2026-06-05T04:45:05+00:00 | unclear | long=0.862667 short=0.136867 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 04:30:00 close=0.004854
2026-06-05T05:00:05+00:00 | unclear | long=0.658134 short=0.341424 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 04:45:00 close=0.004890
2026-06-05T05:15:06+00:00 | unclear | long=0.664300 short=0.335248 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 05:00:00 close=0.004869
2026-06-05T05:30:05+00:00 | unclear | long=0.178002 short=0.821731 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 05:15:00 close=0.004893
2026-06-05T05:45:05+00:00 | unclear | long=0.283710 short=0.715954 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 05:30:00 close=0.004824
2026-06-05T06:00:10+00:00 | unclear | long=0.225632 short=0.774066 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 05:45:00 close=0.004800
2026-06-05T06:15:05+00:00 | unclear | long=0.399701 short=0.599907 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 06:00:00 close=0.004739
2026-06-05T06:30:03+00:00 | unclear | long=0.380451 short=0.619165 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 06:15:00 close=0.004664
2026-06-05T06:45:04+00:00 | unclear | long=0.593653 short=0.405905 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-06-05 06:30:00 close=0.004727
