2026-07-16T00:15:08+00:00 | unclear | long=0.127613 short=0.872161 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 00:00:00 close=0.004233
2026-07-16T00:30:07+00:00 | short   | long=0.090979 short=0.908822 | tp=0.003739 sl=0.004388 | 1000SHIBUSDT m15 | bar=2026-07-16 00:15:00 close=0.004216
2026-07-16T00:45:08+00:00 | unclear | long=0.195838 short=0.803887 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 00:30:00 close=0.004211
2026-07-16T01:00:08+00:00 | unclear | long=0.340439 short=0.659198 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 00:45:00 close=0.004222
2026-07-16T01:15:06+00:00 | unclear | long=0.292812 short=0.706855 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 01:00:00 close=0.004214
2026-07-16T01:30:07+00:00 | unclear | long=0.292204 short=0.707464 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 01:15:00 close=0.004214
2026-07-16T01:45:10+00:00 | unclear | long=0.255973 short=0.743716 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 01:30:00 close=0.004213
2026-07-16T02:00:06+00:00 | unclear | long=0.126819 short=0.872956 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 01:45:00 close=0.004231
2026-07-16T02:15:08+00:00 | unclear | long=0.114502 short=0.885278 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 02:00:00 close=0.004225
2026-07-16T02:30:06+00:00 | unclear | long=0.141705 short=0.858055 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 02:15:00 close=0.004232
2026-07-16T02:45:07+00:00 | unclear | long=0.134833 short=0.864932 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 02:30:00 close=0.004226
2026-07-16T03:00:12+00:00 | short   | long=0.095728 short=0.904068 | tp=0.003756 sl=0.004408 | 1000SHIBUSDT m15 | bar=2026-07-16 02:45:00 close=0.004235
2026-07-16T03:15:11+00:00 | unclear | long=0.110219 short=0.889564 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 03:00:00 close=0.004234
2026-07-16T03:30:11+00:00 | short   | long=0.099621 short=0.900172 | tp=0.003748 sl=0.004398 | 1000SHIBUSDT m15 | bar=2026-07-16 03:15:00 close=0.004226
2026-07-16T03:45:08+00:00 | unclear | long=0.130635 short=0.869130 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 03:30:00 close=0.004219
2026-07-16T04:00:05+00:00 | unclear | long=0.187821 short=0.811908 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 03:45:00 close=0.004223
2026-07-16T04:15:10+00:00 | unclear | long=0.136992 short=0.862764 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 04:00:00 close=0.004221
2026-07-16T04:30:09+00:00 | unclear | long=0.140983 short=0.858770 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 04:15:00 close=0.004224
2026-07-16T04:45:06+00:00 | unclear | long=0.115463 short=0.884311 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 04:30:00 close=0.004223
2026-07-16T05:00:05+00:00 | unclear | long=0.172702 short=0.827028 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 04:45:00 close=0.004222
2026-07-16T05:15:06+00:00 | unclear | long=0.170651 short=0.829081 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 05:00:00 close=0.004231
2026-07-16T05:30:06+00:00 | unclear | long=0.303092 short=0.696562 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 05:15:00 close=0.004233
2026-07-16T05:45:09+00:00 | unclear | long=0.299978 short=0.699677 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 05:30:00 close=0.004235
2026-07-16T06:00:08+00:00 | unclear | long=0.302111 short=0.697545 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 05:45:00 close=0.004232
2026-07-16T06:15:04+00:00 | unclear | long=0.330964 short=0.668677 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 06:00:00 close=0.004229
2026-07-16T06:30:07+00:00 | unclear | long=0.200018 short=0.799697 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 06:15:00 close=0.004224
2026-07-16T06:45:08+00:00 | unclear | long=0.169197 short=0.830542 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 06:30:00 close=0.004218
2026-07-16T07:00:04+00:00 | unclear | long=0.199188 short=0.800536 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 06:45:00 close=0.004222
2026-07-16T07:15:06+00:00 | unclear | long=0.197327 short=0.802393 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 07:00:00 close=0.004213
2026-07-16T07:30:05+00:00 | unclear | long=0.204665 short=0.795053 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 07:15:00 close=0.004207
2026-07-16T07:45:10+00:00 | unclear | long=0.341944 short=0.657684 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-07-16 07:30:00 close=0.004180
