2026-09-01T00:15:00+00:00 | unclear | long=0.665632 short=0.334368 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 00:00:00 close=0.005082
2026-09-01T00:30:00+00:00 | unclear | long=0.698015 short=0.301985 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 00:15:00 close=0.005097
2026-09-01T00:45:00+00:00 | unclear | long=0.732162 short=0.267838 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 00:30:00 close=0.005084
2026-09-01T01:00:00+00:00 | unclear | long=0.725380 short=0.274621 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 00:45:00 close=0.005087
2026-09-01T01:15:00+00:00 | unclear | long=0.502545 short=0.497455 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 01:00:00 close=0.005076
2026-09-01T01:30:00+00:00 | unclear | long=0.525862 short=0.474138 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 01:15:00 close=0.005068
2026-09-01T01:45:00+00:00 | unclear | long=0.530453 short=0.469547 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 01:30:00 close=0.005092
2026-09-01T02:00:00+00:00 | unclear | long=0.628033 short=0.371967 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 01:45:00 close=0.005081
2026-09-01T02:15:00+00:00 | unclear | long=0.555911 short=0.444089 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 02:00:00 close=0.005066
2026-09-01T02:30:00+00:00 | unclear | long=0.480096 short=0.519904 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 02:15:00 close=0.005071
2026-09-01T02:45:00+00:00 | unclear | long=0.397089 short=0.602911 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 02:30:00 close=0.005076
2026-09-01T03:00:00+00:00 | unclear | long=0.731176 short=0.268824 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 02:45:00 close=0.005086
2026-09-01T03:15:00+00:00 | unclear | long=0.734487 short=0.265513 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 03:00:00 close=0.005101
2026-09-01T03:30:00+00:00 | unclear | long=0.742805 short=0.257195 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 03:15:00 close=0.005107
2026-09-01T03:45:00+00:00 | unclear | long=0.687167 short=0.312833 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 03:30:00 close=0.005139
2026-09-01T04:00:00+00:00 | unclear | long=0.717865 short=0.282135 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 03:45:00 close=0.005132
2026-09-01T04:15:00+00:00 | unclear | long=0.710491 short=0.289509 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 04:00:00 close=0.005123
2026-09-01T04:30:00+00:00 | unclear | long=0.703306 short=0.296694 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 04:15:00 close=0.005144
2026-09-01T04:45:00+00:00 | unclear | long=0.711090 short=0.288910 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 04:30:00 close=0.005134
2026-09-01T05:00:00+00:00 | unclear | long=0.572720 short=0.427280 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 04:45:00 close=0.005119
2026-09-01T05:15:00+00:00 | unclear | long=0.582414 short=0.417586 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 05:00:00 close=0.005146
2026-09-01T05:30:00+00:00 | unclear | long=0.700107 short=0.299893 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 05:15:00 close=0.005175
2026-09-01T05:45:00+00:00 | unclear | long=0.873454 short=0.126546 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 05:30:00 close=0.005194
2026-09-01T06:00:00+00:00 | unclear | long=0.766607 short=0.233393 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 05:45:00 close=0.005190
2026-09-01T06:15:00+00:00 | unclear | long=0.550967 short=0.449033 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 06:00:00 close=0.005180
2026-09-01T06:30:00+00:00 | unclear | long=0.502422 short=0.497578 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 06:15:00 close=0.005184
2026-09-01T06:45:00+00:00 | unclear | long=0.707346 short=0.292654 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 06:30:00 close=0.005182
2026-09-01T07:00:00+00:00 | unclear | long=0.694123 short=0.305877 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 06:45:00 close=0.005185
2026-09-01T07:15:00+00:00 | unclear | long=0.562123 short=0.437877 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 07:00:00 close=0.005174
2026-09-01T07:30:00+00:00 | unclear | long=0.551727 short=0.448273 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 07:15:00 close=0.005177
2026-09-01T07:45:00+00:00 | unclear | long=0.441521 short=0.558479 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 07:30:00 close=0.005167
2026-09-01T08:00:00+00:00 | unclear | long=0.240804 short=0.759196 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 07:45:00 close=0.005173
2026-09-01T08:15:00+00:00 | unclear | long=0.312664 short=0.687336 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 08:00:00 close=0.005131
2026-09-01T08:30:00+00:00 | unclear | long=0.366270 short=0.633730 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 08:15:00 close=0.005078
2026-09-01T08:45:00+00:00 | unclear | long=0.474577 short=0.525423 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 08:30:00 close=0.005098
2026-09-01T09:00:00+00:00 | unclear | long=0.513300 short=0.486700 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 08:45:00 close=0.005082
2026-09-01T09:15:00+00:00 | unclear | long=0.515950 short=0.484050 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 09:00:00 close=0.005074
2026-09-01T09:30:00+00:00 | unclear | long=0.510927 short=0.489073 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-01 09:15:00 close=0.005091
