2026-09-06T00:15:11+00:00 | unclear | long=0.378023 short=0.621977 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 00:00:00 close=0.005471
2026-09-06T00:30:10+00:00 | unclear | long=0.683154 short=0.316846 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 00:15:00 close=0.005481
2026-09-06T00:45:12+00:00 | unclear | long=0.665192 short=0.334808 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 00:30:00 close=0.005479
2026-09-06T01:00:19+00:00 | unclear | long=0.530442 short=0.469559 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 00:45:00 close=0.005478
2026-09-06T01:15:13+00:00 | unclear | long=0.456261 short=0.543739 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 01:00:00 close=0.005491
2026-09-06T01:30:13+00:00 | unclear | long=0.487737 short=0.512263 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 01:15:00 close=0.005488
2026-09-06T01:45:10+00:00 | unclear | long=0.509396 short=0.490604 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 01:30:00 close=0.005490
2026-09-06T02:00:14+00:00 | unclear | long=0.578060 short=0.421940 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 01:45:00 close=0.005488
2026-09-06T02:15:10+00:00 | unclear | long=0.379470 short=0.620530 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 02:00:00 close=0.005488
2026-09-06T02:30:12+00:00 | unclear | long=0.327439 short=0.672561 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 02:15:00 close=0.005482
2026-09-06T02:45:14+00:00 | unclear | long=0.308262 short=0.691738 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 02:30:00 close=0.005489
2026-09-06T03:00:20+00:00 | unclear | long=0.558725 short=0.441275 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 02:45:00 close=0.005493
2026-09-06T03:15:09+00:00 | unclear | long=0.616648 short=0.383352 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 03:00:00 close=0.005496
2026-09-06T03:30:12+00:00 | unclear | long=0.662694 short=0.337306 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 03:15:00 close=0.005499
2026-09-06T03:45:11+00:00 | unclear | long=0.737485 short=0.262515 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 03:30:00 close=0.005528
2026-09-06T04:00:13+00:00 | unclear | long=0.684256 short=0.315744 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 03:45:00 close=0.005509
2026-09-06T04:15:13+00:00 | unclear | long=0.638539 short=0.361461 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 04:00:00 close=0.005499
2026-09-06T04:30:16+00:00 | unclear | long=0.335560 short=0.664440 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 04:15:00 close=0.005488
2026-09-06T04:45:13+00:00 | unclear | long=0.297737 short=0.702263 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 04:30:00 close=0.005489
2026-09-06T05:00:28+00:00 | unclear | long=0.284081 short=0.715919 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 04:45:00 close=0.005477
2026-09-06T05:15:11+00:00 | unclear | long=0.258218 short=0.741782 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 05:00:00 close=0.005471
2026-09-06T05:30:13+00:00 | unclear | long=0.348081 short=0.651919 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-06 05:15:00 close=0.005485
