2026-09-09T00:15:10+00:00 | unclear | long=0.633581 short=0.366419 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 00:00:00 close=0.005464
2026-09-09T00:30:13+00:00 | unclear | long=0.657120 short=0.342880 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 00:15:00 close=0.005436
2026-09-09T00:45:11+00:00 | unclear | long=0.686982 short=0.313018 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 00:30:00 close=0.005435
2026-09-09T01:00:22+00:00 | unclear | long=0.660411 short=0.339589 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 00:45:00 close=0.005432
2026-09-09T01:15:18+00:00 | unclear | long=0.715252 short=0.284748 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 01:00:00 close=0.005421
2026-09-09T01:30:12+00:00 | unclear | long=0.707052 short=0.292948 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 01:15:00 close=0.005403
2026-09-09T01:45:13+00:00 | unclear | long=0.739641 short=0.260359 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 01:30:00 close=0.005411
2026-09-09T02:00:15+00:00 | unclear | long=0.740764 short=0.259236 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 01:45:00 close=0.005414
2026-09-09T02:15:16+00:00 | unclear | long=0.705201 short=0.294799 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 02:00:00 close=0.005392
2026-09-09T02:30:26+00:00 | unclear | long=0.642863 short=0.357137 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 02:15:00 close=0.005385
2026-09-09T02:45:16+00:00 | unclear | long=0.527973 short=0.472027 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 02:30:00 close=0.005386
2026-09-09T03:00:20+00:00 | unclear | long=0.534302 short=0.465698 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 02:45:00 close=0.005379
2026-09-09T03:15:12+00:00 | unclear | long=0.594396 short=0.405604 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 03:00:00 close=0.005351
2026-09-09T03:30:13+00:00 | unclear | long=0.578585 short=0.421415 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 03:15:00 close=0.005354
2026-09-09T03:45:10+00:00 | unclear | long=0.490644 short=0.509356 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 03:30:00 close=0.005374
2026-09-09T04:00:13+00:00 | unclear | long=0.424589 short=0.575411 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 03:45:00 close=0.005365
2026-09-09T04:15:12+00:00 | unclear | long=0.591976 short=0.408025 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 04:00:00 close=0.005405
2026-09-09T04:30:10+00:00 | unclear | long=0.565559 short=0.434441 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 04:15:00 close=0.005421
2026-09-09T04:45:10+00:00 | unclear | long=0.649086 short=0.350914 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 04:30:00 close=0.005449
2026-09-09T05:00:13+00:00 | unclear | long=0.599463 short=0.400537 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 04:45:00 close=0.005450
2026-09-09T05:15:10+00:00 | unclear | long=0.564351 short=0.435649 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 05:00:00 close=0.005445
2026-09-09T05:30:15+00:00 | unclear | long=0.511703 short=0.488297 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 05:15:00 close=0.005439
2026-09-09T05:45:13+00:00 | unclear | long=0.520145 short=0.479855 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 05:30:00 close=0.005411
2026-09-09T06:00:13+00:00 | unclear | long=0.524782 short=0.475218 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 05:45:00 close=0.005422
2026-09-09T06:15:12+00:00 | unclear | long=0.399842 short=0.600158 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 06:00:00 close=0.005446
2026-09-09T06:30:12+00:00 | unclear | long=0.494314 short=0.505686 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 06:15:00 close=0.005448
2026-09-09T06:45:11+00:00 | unclear | long=0.874204 short=0.125796 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 06:30:00 close=0.005446
2026-09-09T07:00:15+00:00 | unclear | long=0.706148 short=0.293852 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 06:45:00 close=0.005440
2026-09-09T07:15:11+00:00 | unclear | long=0.444026 short=0.555974 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 07:00:00 close=0.005458
2026-09-09T07:30:14+00:00 | unclear | long=0.488599 short=0.511401 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 07:15:00 close=0.005457
2026-09-09T07:45:12+00:00 | unclear | long=0.535422 short=0.464578 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 07:30:00 close=0.005451
2026-09-09T08:00:15+00:00 | unclear | long=0.394999 short=0.605001 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 07:45:00 close=0.005461
2026-09-09T08:15:09+00:00 | unclear | long=0.390142 short=0.609858 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 08:00:00 close=0.005475
2026-09-09T08:30:09+00:00 | unclear | long=0.432924 short=0.567076 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 08:15:00 close=0.005496
2026-09-09T08:45:08+00:00 | unclear | long=0.412589 short=0.587411 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 08:30:00 close=0.005478
2026-09-09T09:00:14+00:00 | unclear | long=0.601782 short=0.398218 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 08:45:00 close=0.005482
2026-09-09T09:15:13+00:00 | unclear | long=0.479933 short=0.520067 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 09:00:00 close=0.005454
2026-09-09T09:30:13+00:00 | unclear | long=0.543193 short=0.456807 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 09:15:00 close=0.005449
2026-09-09T09:45:11+00:00 | unclear | long=0.506881 short=0.493118 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 09:30:00 close=0.005419
2026-09-09T10:00:29+00:00 | unclear | long=0.538811 short=0.461189 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 09:45:00 close=0.005401
2026-09-09T10:15:12+00:00 | unclear | long=0.531998 short=0.468002 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 10:00:00 close=0.005400
2026-09-09T10:30:13+00:00 | unclear | long=0.561358 short=0.438642 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 10:15:00 close=0.005404
2026-09-09T10:45:14+00:00 | unclear | long=0.574490 short=0.425510 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 10:30:00 close=0.005401
2026-09-09T11:00:17+00:00 | unclear | long=0.524448 short=0.475552 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 10:45:00 close=0.005409
2026-09-09T11:15:13+00:00 | unclear | long=0.430625 short=0.569375 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 11:00:00 close=0.005397
2026-09-09T11:30:13+00:00 | unclear | long=0.485010 short=0.514990 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 11:15:00 close=0.005411
2026-09-09T11:45:12+00:00 | unclear | long=0.443145 short=0.556855 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 11:30:00 close=0.005417
2026-09-09T12:00:14+00:00 | unclear | long=0.597154 short=0.402846 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 11:45:00 close=0.005434
2026-09-09T12:15:13+00:00 | unclear | long=0.576446 short=0.423554 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 12:00:00 close=0.005431
2026-09-09T12:30:13+00:00 | unclear | long=0.568712 short=0.431288 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 12:15:00 close=0.005433
2026-09-09T12:45:12+00:00 | unclear | long=0.632587 short=0.367413 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 12:30:00 close=0.005444
2026-09-09T13:00:16+00:00 | unclear | long=0.611935 short=0.388065 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 12:45:00 close=0.005450
2026-09-09T13:15:16+00:00 | unclear | long=0.676000 short=0.324000 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 13:00:00 close=0.005436
2026-09-09T13:30:13+00:00 | unclear | long=0.508534 short=0.491466 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 13:15:00 close=0.005451
2026-09-09T13:45:12+00:00 | unclear | long=0.626171 short=0.373829 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 13:30:00 close=0.005403
2026-09-09T14:00:17+00:00 | unclear | long=0.727060 short=0.272940 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 13:45:00 close=0.005417
2026-09-09T14:15:11+00:00 | unclear | long=0.636026 short=0.363974 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 14:00:00 close=0.005418
2026-09-09T14:30:10+00:00 | unclear | long=0.657574 short=0.342426 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 14:15:00 close=0.005440
2026-09-09T14:45:12+00:00 | unclear | long=0.697483 short=0.302517 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 14:30:00 close=0.005412
2026-09-09T15:00:17+00:00 | unclear | long=0.515484 short=0.484516 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 14:45:00 close=0.005406
2026-09-09T15:15:18+00:00 | unclear | long=0.506470 short=0.493530 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 15:00:00 close=0.005366
2026-09-09T15:30:10+00:00 | unclear | long=0.284000 short=0.716000 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 15:15:00 close=0.005302
2026-09-09T15:45:13+00:00 | unclear | long=0.198427 short=0.801573 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 15:30:00 close=0.005332
2026-09-09T16:00:15+00:00 | unclear | long=0.312095 short=0.687905 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 15:45:00 close=0.005329
2026-09-09T16:15:12+00:00 | unclear | long=0.146278 short=0.853722 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 16:00:00 close=0.005348
2026-09-09T16:30:13+00:00 | unclear | long=0.147597 short=0.852403 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 16:15:00 close=0.005345
2026-09-09T16:45:11+00:00 | unclear | long=0.118053 short=0.881947 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 16:30:00 close=0.005387
2026-09-09T17:00:12+00:00 | unclear | long=0.102639 short=0.897361 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 16:45:00 close=0.005396
2026-09-09T17:15:12+00:00 | short   | long=0.099124 short=0.900876 | tp=0.004784 sl=0.005614 | 1000SHIBUSDT m15 | bar=2026-09-09 17:00:00 close=0.005394
2026-09-09T17:30:12+00:00 | unclear | long=0.145400 short=0.854600 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 17:15:00 close=0.005404
2026-09-09T17:45:11+00:00 | unclear | long=0.189193 short=0.810807 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 17:30:00 close=0.005382
2026-09-09T18:00:15+00:00 | unclear | long=0.188763 short=0.811237 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 17:45:00 close=0.005392
2026-09-09T18:15:14+00:00 | unclear | long=0.154214 short=0.845786 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 18:00:00 close=0.005373
2026-09-09T18:30:18+00:00 | unclear | long=0.138200 short=0.861800 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 18:15:00 close=0.005377
2026-09-09T18:45:14+00:00 | unclear | long=0.278006 short=0.721994 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 18:30:00 close=0.005380
2026-09-09T19:00:18+00:00 | unclear | long=0.265572 short=0.734428 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-09 18:45:00 close=0.005354
