2026-09-02T00:15:00+00:00 | unclear | long=0.668752 short=0.331248 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 00:00:00 close=0.005174
2026-09-02T00:30:00+00:00 | unclear | long=0.524679 short=0.475321 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 00:15:00 close=0.005143
2026-09-02T00:45:00+00:00 | unclear | long=0.455778 short=0.544222 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 00:30:00 close=0.005131
2026-09-02T01:00:00+00:00 | unclear | long=0.373964 short=0.626036 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 00:45:00 close=0.005138
2026-09-02T01:15:00+00:00 | unclear | long=0.289272 short=0.710728 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 01:00:00 close=0.005144
2026-09-02T01:30:00+00:00 | unclear | long=0.427369 short=0.572631 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 01:15:00 close=0.005133
2026-09-02T01:45:00+00:00 | unclear | long=0.477519 short=0.522481 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 01:30:00 close=0.005091
2026-09-02T02:00:00+00:00 | unclear | long=0.288476 short=0.711524 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 01:45:00 close=0.005082
2026-09-02T02:15:00+00:00 | unclear | long=0.287269 short=0.712731 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 02:00:00 close=0.005090
2026-09-02T02:30:00+00:00 | unclear | long=0.344815 short=0.655185 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 02:15:00 close=0.005124
2026-09-02T02:45:00+00:00 | unclear | long=0.723253 short=0.276747 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 02:30:00 close=0.005119
2026-09-02T03:00:00+00:00 | unclear | long=0.670767 short=0.329233 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 02:45:00 close=0.005123
2026-09-02T03:15:00+00:00 | unclear | long=0.652206 short=0.347795 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 03:00:00 close=0.005163
2026-09-02T03:30:00+00:00 | unclear | long=0.611620 short=0.388380 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 03:15:00 close=0.005174
2026-09-02T03:45:00+00:00 | unclear | long=0.742980 short=0.257020 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 03:30:00 close=0.005161
2026-09-02T04:00:00+00:00 | unclear | long=0.818727 short=0.181273 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 03:45:00 close=0.005157
2026-09-02T04:15:00+00:00 | unclear | long=0.535214 short=0.464786 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 04:00:00 close=0.005150
2026-09-02T04:30:00+00:00 | unclear | long=0.581738 short=0.418262 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 04:15:00 close=0.005150
2026-09-02T04:45:00+00:00 | unclear | long=0.780359 short=0.219641 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 04:30:00 close=0.005195
2026-09-02T05:00:00+00:00 | unclear | long=0.676909 short=0.323091 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 04:45:00 close=0.005194
2026-09-02T05:15:00+00:00 | unclear | long=0.654692 short=0.345308 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 05:00:00 close=0.005205
2026-09-02T05:30:00+00:00 | unclear | long=0.590453 short=0.409547 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 05:15:00 close=0.005203
2026-09-02T05:45:00+00:00 | unclear | long=0.650352 short=0.349648 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 05:30:00 close=0.005180
2026-09-02T06:00:00+00:00 | unclear | long=0.609391 short=0.390609 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 05:45:00 close=0.005188
2026-09-02T06:15:00+00:00 | unclear | long=0.557998 short=0.442002 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 06:00:00 close=0.005172
2026-09-02T06:30:00+00:00 | unclear | long=0.488017 short=0.511983 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 06:15:00 close=0.005171
2026-09-02T06:45:00+00:00 | unclear | long=0.512031 short=0.487969 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 06:30:00 close=0.005181
2026-09-02T07:00:00+00:00 | unclear | long=0.457256 short=0.542744 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 06:45:00 close=0.005181
2026-09-02T07:15:00+00:00 | unclear | long=0.484192 short=0.515808 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 07:00:00 close=0.005191
2026-09-02T07:30:00+00:00 | unclear | long=0.483162 short=0.516838 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 07:15:00 close=0.005171
2026-09-02T07:45:00+00:00 | unclear | long=0.446998 short=0.553002 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 07:30:00 close=0.005173
2026-09-02T08:00:00+00:00 | unclear | long=0.298672 short=0.701328 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 07:45:00 close=0.005171
2026-09-02T08:15:00+00:00 | unclear | long=0.361999 short=0.638001 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 08:00:00 close=0.005177
2026-09-02T08:30:00+00:00 | unclear | long=0.433058 short=0.566942 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 08:15:00 close=0.005165
2026-09-02T08:45:00+00:00 | unclear | long=0.437494 short=0.562506 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 08:30:00 close=0.005111
2026-09-02T09:00:00+00:00 | unclear | long=0.361834 short=0.638166 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 08:45:00 close=0.005116
2026-09-02T09:15:00+00:00 | unclear | long=0.377407 short=0.622593 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 09:00:00 close=0.005137
2026-09-02T09:30:00+00:00 | unclear | long=0.357205 short=0.642795 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 09:15:00 close=0.005138
2026-09-02T09:45:00+00:00 | unclear | long=0.390598 short=0.609402 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 09:30:00 close=0.005100
2026-09-02T10:00:00+00:00 | unclear | long=0.463571 short=0.536429 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 09:45:00 close=0.005111
2026-09-02T10:15:00+00:00 | unclear | long=0.409520 short=0.590480 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 10:00:00 close=0.005094
2026-09-02T10:30:00+00:00 | unclear | long=0.437554 short=0.562446 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-02 10:15:00 close=0.005091
