2026-09-12T00:15:16+00:00 | unclear | long=0.533605 short=0.466395 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 00:00:00 close=0.005179
2026-09-12T00:30:12+00:00 | unclear | long=0.465308 short=0.534692 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 00:15:00 close=0.005191
2026-09-12T00:45:14+00:00 | unclear | long=0.523226 short=0.476774 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 00:30:00 close=0.005187
2026-09-12T01:00:17+00:00 | unclear | long=0.196904 short=0.803096 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 00:45:00 close=0.005189
2026-09-12T01:15:12+00:00 | unclear | long=0.515774 short=0.484225 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 01:00:00 close=0.005208
2026-09-12T01:30:12+00:00 | unclear | long=0.459916 short=0.540084 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 01:15:00 close=0.005191
2026-09-12T01:45:17+00:00 | unclear | long=0.600324 short=0.399676 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 01:30:00 close=0.005197
2026-09-12T02:00:14+00:00 | unclear | long=0.246595 short=0.753405 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 01:45:00 close=0.005196
2026-09-12T02:15:16+00:00 | unclear | long=0.180161 short=0.819839 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 02:00:00 close=0.005192
2026-09-12T02:30:14+00:00 | unclear | long=0.492411 short=0.507589 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 02:15:00 close=0.005209
2026-09-12T02:45:13+00:00 | unclear | long=0.848485 short=0.151515 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 02:30:00 close=0.005204
2026-09-12T03:00:14+00:00 | unclear | long=0.854341 short=0.145659 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 02:45:00 close=0.005208
2026-09-12T03:15:13+00:00 | unclear | long=0.610949 short=0.389051 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 03:00:00 close=0.005206
2026-09-12T03:30:17+00:00 | unclear | long=0.662751 short=0.337249 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 03:15:00 close=0.005211
2026-09-12T03:45:11+00:00 | unclear | long=0.649881 short=0.350119 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 03:30:00 close=0.005208
2026-09-12T04:00:14+00:00 | unclear | long=0.753018 short=0.246982 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 03:45:00 close=0.005214
2026-09-12T04:15:13+00:00 | unclear | long=0.601989 short=0.398011 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-12 04:00:00 close=0.005222
