2026-09-13T00:15:05+00:00 | unclear | long=0.605734 short=0.394266 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 00:00:00 close=0.005295
2026-09-13T00:30:07+00:00 | unclear | long=0.577452 short=0.422548 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 00:15:00 close=0.005299
2026-09-13T00:45:05+00:00 | unclear | long=0.684574 short=0.315426 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 00:30:00 close=0.005313
2026-09-13T01:00:06+00:00 | unclear | long=0.682591 short=0.317409 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 00:45:00 close=0.005297
2026-09-13T01:15:05+00:00 | unclear | long=0.540975 short=0.459025 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 01:00:00 close=0.005294
2026-09-13T01:30:07+00:00 | unclear | long=0.341328 short=0.658673 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 01:15:00 close=0.005301
2026-09-13T01:45:05+00:00 | unclear | long=0.389887 short=0.610113 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 01:30:00 close=0.005301
2026-09-13T02:00:07+00:00 | unclear | long=0.551259 short=0.448741 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 01:45:00 close=0.005302
2026-09-13T02:15:05+00:00 | unclear | long=0.656964 short=0.343036 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 02:00:00 close=0.005291
2026-09-13T02:30:07+00:00 | unclear | long=0.693586 short=0.306414 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 02:15:00 close=0.005286
2026-09-13T02:45:06+00:00 | unclear | long=0.744847 short=0.255153 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 02:30:00 close=0.005293
2026-09-13T03:00:07+00:00 | unclear | long=0.737742 short=0.262258 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 02:45:00 close=0.005287
2026-09-13T03:15:06+00:00 | unclear | long=0.475379 short=0.524621 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 03:00:00 close=0.005280
2026-09-13T03:30:06+00:00 | unclear | long=0.437622 short=0.562378 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 03:15:00 close=0.005276
2026-09-13T03:45:07+00:00 | unclear | long=0.337290 short=0.662709 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 03:30:00 close=0.005267
2026-09-13T04:00:09+00:00 | unclear | long=0.311748 short=0.688252 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 03:45:00 close=0.005258
2026-09-13T04:15:07+00:00 | unclear | long=0.254094 short=0.745906 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 04:00:00 close=0.005256
2026-09-13T04:30:07+00:00 | unclear | long=0.267976 short=0.732024 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 04:15:00 close=0.005258
2026-09-13T04:45:06+00:00 | unclear | long=0.235559 short=0.764441 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 04:30:00 close=0.005255
2026-09-13T05:00:08+00:00 | unclear | long=0.243801 short=0.756199 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 04:45:00 close=0.005253
2026-09-13T05:15:05+00:00 | unclear | long=0.571194 short=0.428806 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 05:00:00 close=0.005260
2026-09-13T05:30:06+00:00 | unclear | long=0.572051 short=0.427949 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 05:15:00 close=0.005260
2026-09-13T05:45:05+00:00 | unclear | long=0.718654 short=0.281346 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 05:30:00 close=0.005260
2026-09-13T06:00:09+00:00 | unclear | long=0.480149 short=0.519851 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 05:45:00 close=0.005263
2026-09-13T06:15:06+00:00 | unclear | long=0.488823 short=0.511177 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 06:00:00 close=0.005260
2026-09-13T06:30:07+00:00 | unclear | long=0.539638 short=0.460362 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 06:15:00 close=0.005268
2026-09-13T06:45:06+00:00 | unclear | long=0.625618 short=0.374382 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 06:30:00 close=0.005259
2026-09-13T07:00:06+00:00 | unclear | long=0.315430 short=0.684570 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 06:45:00 close=0.005249
2026-09-13T07:15:05+00:00 | unclear | long=0.439613 short=0.560387 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 07:00:00 close=0.005244
2026-09-13T07:30:07+00:00 | unclear | long=0.648075 short=0.351925 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 07:15:00 close=0.005248
2026-09-13T07:45:06+00:00 | unclear | long=0.487434 short=0.512566 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 07:30:00 close=0.005245
2026-09-13T08:00:06+00:00 | unclear | long=0.536549 short=0.463451 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 07:45:00 close=0.005233
2026-09-13T08:15:06+00:00 | unclear | long=0.553602 short=0.446398 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 08:00:00 close=0.005232
2026-09-13T08:30:04+00:00 | unclear | long=0.570251 short=0.429749 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 08:15:00 close=0.005216
2026-09-13T08:45:04+00:00 | unclear | long=0.347372 short=0.652628 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 08:30:00 close=0.005191
2026-09-13T09:00:06+00:00 | unclear | long=0.272851 short=0.727149 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 08:45:00 close=0.005198
2026-09-13T09:15:06+00:00 | unclear | long=0.282039 short=0.717961 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 09:00:00 close=0.005210
2026-09-13T09:30:05+00:00 | unclear | long=0.372611 short=0.627389 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 09:15:00 close=0.005191
2026-09-13T09:45:05+00:00 | unclear | long=0.277725 short=0.722275 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 09:30:00 close=0.005191
2026-09-13T10:00:05+00:00 | unclear | long=0.300317 short=0.699683 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 09:45:00 close=0.005206
2026-09-13T10:15:05+00:00 | unclear | long=0.263876 short=0.736124 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 10:00:00 close=0.005204
2026-09-13T10:30:06+00:00 | unclear | long=0.485981 short=0.514019 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 10:15:00 close=0.005202
2026-09-13T10:45:05+00:00 | unclear | long=0.512986 short=0.487014 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 10:30:00 close=0.005183
2026-09-13T11:00:15+00:00 | unclear | long=0.185333 short=0.814667 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 10:45:00 close=0.005184
2026-09-13T11:15:05+00:00 | unclear | long=0.121320 short=0.878680 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 11:00:00 close=0.005185
2026-09-13T11:30:05+00:00 | unclear | long=0.103908 short=0.896092 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 11:15:00 close=0.005191
2026-09-13T11:45:06+00:00 | unclear | long=0.139319 short=0.860681 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 11:30:00 close=0.005195
2026-09-13T12:00:08+00:00 | unclear | long=0.112406 short=0.887594 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 11:45:00 close=0.005196
2026-09-13T12:15:06+00:00 | unclear | long=0.113884 short=0.886116 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 12:00:00 close=0.005194
2026-09-13T12:30:08+00:00 | unclear | long=0.248910 short=0.751090 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 12:15:00 close=0.005201
2026-09-13T12:45:06+00:00 | unclear | long=0.292680 short=0.707320 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 12:30:00 close=0.005195
2026-09-13T13:00:08+00:00 | unclear | long=0.291480 short=0.708520 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 12:45:00 close=0.005203
2026-09-13T13:15:09+00:00 | unclear | long=0.379971 short=0.620029 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 13:00:00 close=0.005206
2026-09-13T13:30:07+00:00 | unclear | long=0.416197 short=0.583803 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 13:15:00 close=0.005173
2026-09-13T13:45:06+00:00 | unclear | long=0.391863 short=0.608137 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 13:30:00 close=0.005183
2026-09-13T14:00:06+00:00 | unclear | long=0.475577 short=0.524423 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 13:45:00 close=0.005212
2026-09-13T14:15:06+00:00 | unclear | long=0.367082 short=0.632918 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 14:00:00 close=0.005221
2026-09-13T14:30:06+00:00 | unclear | long=0.631943 short=0.368057 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 14:15:00 close=0.005225
2026-09-13T14:45:07+00:00 | unclear | long=0.348288 short=0.651712 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 14:30:00 close=0.005230
2026-09-13T15:00:08+00:00 | unclear | long=0.234300 short=0.765700 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 14:45:00 close=0.005223
2026-09-13T15:15:04+00:00 | unclear | long=0.266842 short=0.733158 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 15:00:00 close=0.005209
2026-09-13T15:30:05+00:00 | unclear | long=0.306955 short=0.693045 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 15:15:00 close=0.005212
2026-09-13T15:45:05+00:00 | unclear | long=0.512453 short=0.487547 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 15:30:00 close=0.005207
2026-09-13T16:00:07+00:00 | unclear | long=0.579670 short=0.420330 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 15:45:00 close=0.005201
2026-09-13T16:15:05+00:00 | unclear | long=0.632831 short=0.367169 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 16:00:00 close=0.005217
2026-09-13T16:30:07+00:00 | unclear | long=0.607944 short=0.392056 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 16:15:00 close=0.005211
2026-09-13T16:45:05+00:00 | unclear | long=0.436079 short=0.563921 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 16:30:00 close=0.005210
2026-09-13T17:00:08+00:00 | unclear | long=0.437168 short=0.562832 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 16:45:00 close=0.005224
2026-09-13T17:15:06+00:00 | unclear | long=0.334837 short=0.665163 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-13 17:00:00 close=0.005252
