2026-09-11T00:15:11+00:00 | unclear | long=0.660209 short=0.339791 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 00:00:00 close=0.005056
2026-09-11T00:30:13+00:00 | unclear | long=0.564666 short=0.435334 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 00:15:00 close=0.005064
2026-09-11T00:45:12+00:00 | unclear | long=0.623776 short=0.376224 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 00:30:00 close=0.005048
2026-09-11T01:00:14+00:00 | unclear | long=0.619631 short=0.380369 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 00:45:00 close=0.005062
2026-09-11T01:15:13+00:00 | unclear | long=0.731106 short=0.268894 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 01:00:00 close=0.005058
2026-09-11T01:30:13+00:00 | unclear | long=0.695588 short=0.304412 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 01:15:00 close=0.005047
2026-09-11T01:45:14+00:00 | unclear | long=0.683660 short=0.316340 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 01:30:00 close=0.005050
2026-09-11T02:00:16+00:00 | unclear | long=0.671113 short=0.328887 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 01:45:00 close=0.005069
2026-09-11T02:15:12+00:00 | unclear | long=0.708327 short=0.291673 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 02:00:00 close=0.005063
2026-09-11T02:30:23+00:00 | unclear | long=0.768447 short=0.231553 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-11 02:15:00 close=0.005044
