2026-09-25T00:15:06+00:00 | unclear | long=0.795012 short=0.204988 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 00:00:00 close=0.005815
2026-09-25T00:30:06+00:00 | unclear | long=0.748493 short=0.251507 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 00:15:00 close=0.005793
2026-09-25T00:45:05+00:00 | unclear | long=0.743558 short=0.256442 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 00:30:00 close=0.005794
2026-09-25T01:00:09+00:00 | unclear | long=0.760236 short=0.239764 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 00:45:00 close=0.005807
2026-09-25T01:15:04+00:00 | unclear | long=0.745612 short=0.254388 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 01:00:00 close=0.005827
2026-09-25T01:30:08+00:00 | unclear | long=0.786760 short=0.213240 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 01:15:00 close=0.005791
2026-09-25T01:45:05+00:00 | unclear | long=0.796576 short=0.203424 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 01:30:00 close=0.005786
2026-09-25T02:00:08+00:00 | unclear | long=0.657981 short=0.342019 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 01:45:00 close=0.005784
2026-09-25T02:15:07+00:00 | unclear | long=0.666028 short=0.333972 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 02:00:00 close=0.005810
2026-09-25T02:30:08+00:00 | unclear | long=0.759019 short=0.240981 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 02:15:00 close=0.005795
2026-09-25T02:45:07+00:00 | unclear | long=0.718330 short=0.281670 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 02:30:00 close=0.005764
2026-09-25T03:00:07+00:00 | unclear | long=0.755342 short=0.244658 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 02:45:00 close=0.005748
2026-09-25T03:15:07+00:00 | unclear | long=0.532661 short=0.467339 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 03:00:00 close=0.005751
2026-09-25T03:30:07+00:00 | unclear | long=0.421623 short=0.578377 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 03:15:00 close=0.005745
2026-09-25T03:45:06+00:00 | unclear | long=0.467492 short=0.532508 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-09-25 03:30:00 close=0.005746
