2026-03-15T00:15:06+00:00 | unclear | long=0.270678 short=0.728996 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 00:00:00 close=0.005860
2026-03-15T00:30:04+00:00 | unclear | long=0.135227 short=0.864535 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 00:15:00 close=0.005849
2026-03-15T00:45:06+00:00 | short   | long=0.099197 short=0.900597 | tp=0.005187 sl=0.006087 | 1000SHIBUSDT m15 | bar=2026-03-15 00:30:00 close=0.005848
2026-03-15T01:00:04+00:00 | unclear | long=0.177074 short=0.822657 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 00:45:00 close=0.005845
2026-03-15T01:15:08+00:00 | unclear | long=0.159534 short=0.840214 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 01:00:00 close=0.005842
2026-03-15T01:30:08+00:00 | unclear | long=0.203701 short=0.796016 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 01:15:00 close=0.005850
2026-03-15T01:45:06+00:00 | unclear | long=0.223780 short=0.775924 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 01:30:00 close=0.005852
2026-03-15T02:00:05+00:00 | unclear | long=0.261945 short=0.737733 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 01:45:00 close=0.005854
2026-03-15T02:15:07+00:00 | unclear | long=0.287113 short=0.712555 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 02:00:00 close=0.005880
2026-03-15T02:30:03+00:00 | unclear | long=0.241436 short=0.758255 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 02:15:00 close=0.005870
2026-03-15T02:45:05+00:00 | unclear | long=0.303947 short=0.695713 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 02:30:00 close=0.005894
2026-03-15T03:00:05+00:00 | unclear | long=0.326698 short=0.672948 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 02:45:00 close=0.005902
2026-03-15T03:15:05+00:00 | unclear | long=0.335395 short=0.664244 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-03-15 03:00:00 close=0.005912
