2026-08-29T09:15:00+00:00 | unclear | long=0.574748 short=0.425252 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 09:00:00 close=0.005090
2026-08-29T09:30:00+00:00 | unclear | long=0.515239 short=0.484761 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 09:15:00 close=0.005087
2026-08-29T09:45:00+00:00 | unclear | long=0.664751 short=0.335249 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 09:30:00 close=0.005091
2026-08-29T10:00:00+00:00 | unclear | long=0.677938 short=0.322062 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 09:45:00 close=0.005095
2026-08-29T10:15:00+00:00 | unclear | long=0.697210 short=0.302790 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 10:00:00 close=0.005085
2026-08-29T10:30:00+00:00 | unclear | long=0.621368 short=0.378632 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 10:15:00 close=0.005099
2026-08-29T10:45:00+00:00 | unclear | long=0.636638 short=0.363362 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 10:30:00 close=0.005099
2026-08-29T11:00:00+00:00 | unclear | long=0.607862 short=0.392138 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 10:45:00 close=0.005097
2026-08-29T11:15:00+00:00 | unclear | long=0.693706 short=0.306294 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 11:00:00 close=0.005101
2026-08-29T11:30:00+00:00 | unclear | long=0.602266 short=0.397734 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 11:15:00 close=0.005101
2026-08-29T11:45:00+00:00 | unclear | long=0.478275 short=0.521725 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 11:30:00 close=0.005095
2026-08-29T12:00:00+00:00 | unclear | long=0.492523 short=0.507477 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 11:45:00 close=0.005095
2026-08-29T12:15:00+00:00 | unclear | long=0.372846 short=0.627154 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 12:00:00 close=0.005104
2026-08-29T12:30:00+00:00 | unclear | long=0.331505 short=0.668495 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 12:15:00 close=0.005107
2026-08-29T12:45:00+00:00 | unclear | long=0.304227 short=0.695773 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 12:30:00 close=0.005105
2026-08-29T13:00:00+00:00 | unclear | long=0.357862 short=0.642138 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 12:45:00 close=0.005108
2026-08-29T13:15:00+00:00 | unclear | long=0.243662 short=0.756338 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 13:00:00 close=0.005099
2026-08-29T13:30:00+00:00 | unclear | long=0.399360 short=0.600640 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 13:15:00 close=0.005101
2026-08-29T13:45:00+00:00 | unclear | long=0.645703 short=0.354296 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 13:30:00 close=0.005101
2026-08-29T14:00:00+00:00 | unclear | long=0.694316 short=0.305684 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 13:45:00 close=0.005114
2026-08-29T14:15:00+00:00 | unclear | long=0.672801 short=0.327199 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 14:00:00 close=0.005119
2026-08-29T14:30:00+00:00 | unclear | long=0.765101 short=0.234899 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 14:15:00 close=0.005135
2026-08-29T14:45:00+00:00 | unclear | long=0.635979 short=0.364021 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 14:30:00 close=0.005149
2026-08-29T15:00:00+00:00 | unclear | long=0.681590 short=0.318410 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 14:45:00 close=0.005163
2026-08-29T15:15:00+00:00 | unclear | long=0.667442 short=0.332558 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 15:00:00 close=0.005153
2026-08-29T15:30:00+00:00 | unclear | long=0.734722 short=0.265278 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 15:15:00 close=0.005147
2026-08-29T15:45:00+00:00 | unclear | long=0.541477 short=0.458523 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 15:30:00 close=0.005137
2026-08-29T16:00:00+00:00 | unclear | long=0.652708 short=0.347292 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 15:45:00 close=0.005140
2026-08-29T16:15:00+00:00 | unclear | long=0.540056 short=0.459944 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 16:00:00 close=0.005133
2026-08-29T16:30:00+00:00 | unclear | long=0.454064 short=0.545936 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 16:15:00 close=0.005119
2026-08-29T16:45:00+00:00 | unclear | long=0.398019 short=0.601981 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 16:30:00 close=0.005122
2026-08-29T17:00:00+00:00 | unclear | long=0.407207 short=0.592793 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 16:45:00 close=0.005109
2026-08-29T17:15:00+00:00 | unclear | long=0.398389 short=0.601611 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 17:00:00 close=0.005111
2026-08-29T17:30:00+00:00 | unclear | long=0.459835 short=0.540165 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 17:15:00 close=0.005090
2026-08-29T17:45:00+00:00 | unclear | long=0.463218 short=0.536782 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 17:30:00 close=0.005096
2026-08-29T18:00:00+00:00 | unclear | long=0.445808 short=0.554192 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 17:45:00 close=0.005099
2026-08-29T18:15:00+00:00 | unclear | long=0.642955 short=0.357045 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 18:00:00 close=0.005106
2026-08-29T18:30:00+00:00 | unclear | long=0.641504 short=0.358496 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 18:15:00 close=0.005119
2026-08-29T18:45:00+00:00 | unclear | long=0.605721 short=0.394279 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 18:30:00 close=0.005131
2026-08-29T19:00:00+00:00 | unclear | long=0.627977 short=0.372023 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 18:45:00 close=0.005130
2026-08-29T19:15:00+00:00 | unclear | long=0.675112 short=0.324888 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 19:00:00 close=0.005144
2026-08-29T19:30:00+00:00 | unclear | long=0.664724 short=0.335276 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 19:15:00 close=0.005143
2026-08-29T19:45:00+00:00 | unclear | long=0.650819 short=0.349181 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 19:30:00 close=0.005150
2026-08-29T20:00:00+00:00 | unclear | long=0.608420 short=0.391579 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 19:45:00 close=0.005144
2026-08-29T20:15:00+00:00 | unclear | long=0.657319 short=0.342681 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 20:00:00 close=0.005158
2026-08-29T20:30:00+00:00 | unclear | long=0.727516 short=0.272484 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 20:15:00 close=0.005156
2026-08-29T20:45:00+00:00 | unclear | long=0.825659 short=0.174341 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-29 20:30:00 close=0.005156
