2026-08-31T00:15:00+00:00 | unclear | long=0.460285 short=0.539715 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 00:00:00 close=0.004966
2026-08-31T00:30:00+00:00 | unclear | long=0.433783 short=0.566217 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 00:15:00 close=0.004997
2026-08-31T00:45:00+00:00 | unclear | long=0.351515 short=0.648485 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 00:30:00 close=0.004999
2026-08-31T01:00:00+00:00 | unclear | long=0.331593 short=0.668407 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 00:45:00 close=0.005004
2026-08-31T01:15:00+00:00 | unclear | long=0.310648 short=0.689352 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 01:00:00 close=0.004984
2026-08-31T01:30:00+00:00 | unclear | long=0.393109 short=0.606891 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 01:15:00 close=0.004987
2026-08-31T01:45:00+00:00 | unclear | long=0.296371 short=0.703629 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 01:30:00 close=0.004978
2026-08-31T02:00:00+00:00 | unclear | long=0.332476 short=0.667524 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 01:45:00 close=0.004971
2026-08-31T02:15:00+00:00 | unclear | long=0.750988 short=0.249012 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 02:00:00 close=0.005008
2026-08-31T02:30:00+00:00 | unclear | long=0.599277 short=0.400723 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 02:15:00 close=0.004999
2026-08-31T02:45:00+00:00 | unclear | long=0.621152 short=0.378848 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 02:30:00 close=0.004982
2026-08-31T03:00:00+00:00 | unclear | long=0.406691 short=0.593309 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 02:45:00 close=0.004965
2026-08-31T03:15:00+00:00 | unclear | long=0.329835 short=0.670165 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 03:00:00 close=0.004988
2026-08-31T03:30:00+00:00 | unclear | long=0.736459 short=0.263541 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 03:15:00 close=0.005003
2026-08-31T03:45:00+00:00 | unclear | long=0.822526 short=0.177474 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 03:30:00 close=0.005023
2026-08-31T04:00:00+00:00 | long    | long=0.909612 short=0.090387 | tp=0.005662 sl=0.004825 | 1000SHIBUSDT m15 | bar=2026-08-31 03:45:00 close=0.005022
2026-08-31T04:15:00+00:00 | unclear | long=0.365157 short=0.634843 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 04:00:00 close=0.005003
2026-08-31T04:30:00+00:00 | unclear | long=0.230277 short=0.769722 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 04:15:00 close=0.004999
2026-08-31T04:45:00+00:00 | unclear | long=0.175512 short=0.824488 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 04:30:00 close=0.005008
2026-08-31T05:00:00+00:00 | unclear | long=0.125232 short=0.874768 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 04:45:00 close=0.005008
2026-08-31T05:15:00+00:00 | unclear | long=0.302763 short=0.697237 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 05:00:00 close=0.005020
2026-08-31T05:30:00+00:00 | unclear | long=0.718885 short=0.281114 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 05:15:00 close=0.005050
2026-08-31T05:45:00+00:00 | unclear | long=0.749923 short=0.250077 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 05:30:00 close=0.005036
2026-08-31T06:00:00+00:00 | unclear | long=0.716331 short=0.283669 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 05:45:00 close=0.005038
2026-08-31T06:15:00+00:00 | unclear | long=0.636194 short=0.363806 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 06:00:00 close=0.005035
2026-08-31T06:30:00+00:00 | unclear | long=0.561163 short=0.438837 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 06:15:00 close=0.005033
2026-08-31T06:45:00+00:00 | unclear | long=0.527754 short=0.472246 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 06:30:00 close=0.005024
2026-08-31T07:00:00+00:00 | unclear | long=0.628646 short=0.371354 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 06:45:00 close=0.005034
2026-08-31T07:15:00+00:00 | unclear | long=0.555004 short=0.444996 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 07:00:00 close=0.005039
2026-08-31T07:30:00+00:00 | unclear | long=0.611305 short=0.388695 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 07:15:00 close=0.005036
2026-08-31T07:45:00+00:00 | unclear | long=0.554404 short=0.445596 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 07:30:00 close=0.005031
2026-08-31T08:00:00+00:00 | unclear | long=0.584176 short=0.415824 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 07:45:00 close=0.005024
2026-08-31T08:15:00+00:00 | unclear | long=0.630387 short=0.369613 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 08:00:00 close=0.005039
2026-08-31T08:30:00+00:00 | unclear | long=0.646605 short=0.353395 | tp=0.000000 sl=0.000000 | 1000SHIBUSDT m15 | bar=2026-08-31 08:15:00 close=0.005030
